출발 국가,항공사,출발 공항,도착 공항,도착 국가,도착국가이름,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
KGZ,Ural Airlines,OSS,DME,RUS,러시아,2018,2,16,16,16,2624
KGZ,Ural Airlines,OSS,DME,RUS,러시아,2018,3,18,18,18,2952
KGZ,Ural Airlines,OSS,DME,RUS,러시아,2018,4,16,16,16,2624
KGZ,Ural Airlines,OSS,DME,RUS,러시아,2018,5,19,19,19,4116
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,6,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,7,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,8,5,5,5,780
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,9,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,10,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,11,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2016,12,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2017,1,2,2,2,312
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2017,4,4,4,4,624
KGZ,Ural Airlines,OSS,KUF,RUS,러시아,2017,5,2,2,2,312
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,6,7,7,7,1540
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,7,8,8,8,1760
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,8,9,9,9,1980
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,9,9,9,9,1980
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,10,8,8,8,1760
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,11,13,13,13,2732
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2016,12,14,14,14,2994
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,1,12,12,12,2554
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,2,12,12,12,2640
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,3,10,10,10,2200
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,4,10,10,10,2200
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,5,4,4,4,880
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,6,4,4,4,880
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,7,4,4,4,880
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,8,5,5,5,1100
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,9,4,4,4,880
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,10,12,12,12,2576
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,11,9,9,9,1980
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2017,12,9,9,9,1980
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2018,1,8,8,8,1760
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2018,2,8,8,8,1760
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2018,3,13,13,13,2796
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2018,4,12,12,12,2386
KGZ,Ural Airlines,OSS,LED,RUS,러시아,2018,5,1,1,1,156
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,6,12,12,12,1978
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,7,13,13,13,2156
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,8,14,14,14,2504
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,9,12,12,12,2084
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,10,14,14,14,2376
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,11,15,15,15,2340
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2016,12,18,18,18,2764
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,1,13,13,13,2006
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,2,11,11,11,1748
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,3,17,17,17,2636
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,4,15,15,15,2274
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,5,13,13,13,1990
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,6,12,12,12,1828
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,7,14,14,14,2054
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,8,13,13,13,1984
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,9,13,13,13,1984
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,10,18,18,18,2812
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,11,16,16,16,2516
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2017,12,18,18,18,2656
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2018,1,14,14,14,2182
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2018,2,12,12,12,2112
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2018,3,18,18,18,2924
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2018,4,17,17,17,2694
KGZ,Ural Airlines,OSS,SVX,RUS,러시아,2018,5,16,16,16,2500
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2016,11,5,5,5,972
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2016,12,13,13,13,2668
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,1,14,14,14,2696
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,2,12,12,12,2640
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,3,10,10,10,2200
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,4,5,5,5,1100
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,5,8,8,8,1376
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,7,9,9,9,1404
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,8,9,9,9,1404
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,9,8,8,8,1232
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,10,12,12,12,2640
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,11,13,13,13,2860
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2017,12,13,13,13,2860
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2018,1,13,13,13,2860
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2018,2,15,15,15,3300
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2018,3,18,18,18,3960
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2018,4,16,16,16,3520
KGZ,Ural Airlines,OSS,ZIA,RUS,러시아,2018,5,14,14,14,3080
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,6,10,10,10,1620
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,7,8,8,8,1428
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,8,9,9,9,1595
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,9,9,9,9,1350
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,10,8,8,8,1240
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,11,9,9,9,1350
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2016,12,9,9,9,1350
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,1,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,2,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,3,10,10,10,1500
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,4,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,5,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,6,9,9,9,1350
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,7,8,8,8,1491
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,8,10,10,10,1773
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,9,9,9,9,1390
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,10,8,8,8,1240
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,11,10,10,10,1614
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2017,12,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2018,1,8,8,8,1200
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2018,2,7,7,7,1050
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2018,3,9,9,9,1390
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2018,4,8,8,8,1320
KGZ,Uzbekistan Airways,FRU,TAS,UZB,우즈베키스탄,2018,5,9,9,9,1424
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,6,1,1,1,220
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,8,13,13,13,2650
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,9,15,15,15,3160
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,10,18,18,18,3960
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,11,17,17,17,3670
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2016,12,16,16,16,3240
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2017,1,12,12,12,2570
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2017,2,16,16,16,3310
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2017,3,17,17,17,3530
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2017,4,16,16,16,2820
KGZ,VIM Airlines,OSS,DME,RUS,러시아,2017,5,6,6,6,900
KGZ,Yamal Airlines,FRU,ZIA,RUS,러시아,2016,12,2,2,2,328
KGZ,Yamal Airlines,FRU,ZIA,RUS,러시아,2017,1,3,3,3,492
KGZ,Yamal Airlines,OSS,ZIA,RUS,러시아,2016,12,7,7,7,1148
KGZ,Yamal Airlines,OSS,ZIA,RUS,러시아,2017,1,16,16,16,2624
KGZ,Yamal Airlines,OSS,ZIA,RUS,러시아,2017,2,12,12,12,1968
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,6,17,17,17,2958
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,7,18,18,18,3132
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,8,17,17,17,2958
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,9,17,17,17,2958
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,10,22,22,22,3828
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,11,20,20,20,3480
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2016,12,21,21,21,3654
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,1,26,26,26,4539
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,2,19,19,19,3306
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,3,21,21,21,3654
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,4,17,17,17,2958
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,5,18,18,18,3132
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,6,20,20,20,3480
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,7,31,31,31,5394
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,8,31,31,31,5394
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,9,26,26,26,4524
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,10,18,18,18,3132
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,11,17,17,17,2958
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2017,12,21,21,21,3654
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2018,1,22,22,22,3843
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2018,2,19,19,19,3306
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2018,3,22,22,22,3828
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2018,4,21,21,21,3654
KGZ,flydubai,FRU,DXB,UAE,아랍에미리트,2018,5,23,23,23,4002
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,6,17,17,17,1882
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,7,18,18,18,2170
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,8,17,17,17,1831
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,9,17,17,17,2088
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,10,17,17,17,2380
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,11,18,18,18,2355
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2016,12,17,17,17,2329
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,1,16,16,16,1958
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,2,16,16,16,1990
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,3,17,17,17,2005
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,4,16,16,16,1603
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,5,18,18,18,1797
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,6,16,16,16,1763
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,7,17,17,17,1904
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,8,18,18,18,1950
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,9,16,16,16,1770
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,10,12,12,12,1377
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,11,16,16,16,2207
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2017,12,17,17,17,1889
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2018,1,18,18,18,2236
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2018,2,16,16,16,2042
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2018,3,17,17,17,2210
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2018,4,17,17,17,2312
TJK,Air Astana,DYU,ALA,KAZ,카자흐스탄,2018,5,18,18,18,2001
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,1,2,2,2,296
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,3,2,2,2,296
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,4,2,2,2,296
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,5,2,2,2,296
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,6,1,1,1,180
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,9,3,3,3,444
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,10,4,4,4,592
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,11,2,2,2,296
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2017,12,1,1,1,148
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2018,1,4,4,4,592
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2018,2,1,1,1,148
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2018,3,1,1,1,148
TJK,Avia Traffic Company,DYU,FRU,KGZ,키르기스스탄,2018,5,3,3,3,444
TJK,Belavia,DYU,MSQ,BLR,벨라루스,2018,5,2,2,2,378
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2016,6,6,6,6,984
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2016,7,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2016,10,3,3,3,492
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,1,1,1,1,120
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,2,5,5,5,820
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,3,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,4,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,5,8,8,8,1312
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,6,8,8,8,1268
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,7,7,7,7,1148
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,8,8,8,8,1312
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,9,8,8,8,1312
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,10,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,11,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2017,12,8,8,8,1312
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2018,1,8,8,8,1312
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2018,2,5,5,5,822
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2018,3,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2018,4,9,9,9,1476
TJK,China Southern Airlines,DYU,URC,CHN,중화인민공화국,2018,5,9,9,9,1476
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,6,5,5,5,644
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,7,4,4,4,612
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,8,5,5,5,820
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,9,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,10,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,11,7,7,7,1148
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2016,12,5,5,5,820
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,1,7,7,7,1148
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,2,3,3,3,492
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,3,5,5,5,820
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,4,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,5,5,5,5,820
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,6,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,7,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,8,7,7,7,1016
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,9,8,8,8,1268
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,10,8,8,8,1312
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,11,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2017,12,4,4,4,660
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2018,1,6,6,6,984
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2018,2,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2018,3,8,8,8,1268
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2018,4,4,4,4,656
TJK,China Southern Airlines,LBD,URC,CHN,중화인민공화국,2018,5,5,5,5,820
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2016,6,4,4,4,720
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2016,7,2,2,2,360
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2016,8,1,1,1,180
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2016,10,2,2,2,218
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2017,7,1,1,1,180
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2017,11,1,1,1,180
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2018,1,2,2,2,324
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2018,3,1,1,1,144
TJK,Iran Aseman Airlines,DYU,MHD,IRI,이란,2018,4,4,4,4,576
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2016,6,5,5,5,500
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2016,9,1,1,1,100
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2016,11,6,6,6,600
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2016,12,4,4,4,452
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,1,2,2,2,252
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,2,1,1,1,126
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,3,2,2,2,252
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,4,2,2,2,252
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,5,3,3,3,378
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,6,4,4,4,504
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,7,1,1,1,126
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,8,3,3,3,378
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,9,4,4,4,504
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,10,5,5,5,630
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,11,5,5,5,630
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2017,12,1,1,1,126
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2018,1,1,1,1,126
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2018,2,4,4,4,498
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2018,3,4,4,4,527
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2018,4,4,4,4,504
TJK,Kam Air,DYU,KBL,AFG,아프가니스탄,2018,5,6,6,6,776
TJK,NordStar,KQT,LED,RUS,러시아,2017,2,1,1,1,172
TJK,NordStar,KQT,LED,RUS,러시아,2017,3,1,1,1,172
TJK,NordStar,LBD,LED,RUS,러시아,2016,10,3,3,3,516
TJK,NordStar,LBD,LED,RUS,러시아,2016,11,4,4,4,688
TJK,NordStar,LBD,LED,RUS,러시아,2016,12,4,4,4,688
TJK,NordStar,LBD,LED,RUS,러시아,2017,1,1,1,1,172
TJK,NordStar,LBD,LED,RUS,러시아,2017,2,4,4,4,688
TJK,NordStar,LBD,LED,RUS,러시아,2017,3,3,3,3,516
TJK,NordStar,LBD,LED,RUS,러시아,2017,4,4,4,4,688
TJK,NordStar,LBD,LED,RUS,러시아,2017,5,1,1,1,172
TJK,Pegas Fly,KQT,ZIA,RUS,러시아,2017,12,1,1,1,189
TJK,Pegas Fly,KQT,ZIA,RUS,러시아,2018,4,14,14,14,2646
TJK,Pegas Fly,KQT,ZIA,RUS,러시아,2018,5,1,1,1,189
TJK,Pegas Fly,LBD,ZIA,RUS,러시아,2018,4,8,8,8,1512
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,6,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,7,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,8,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,9,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,10,14,14,14,2212
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,11,12,12,12,1896
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2016,12,14,14,14,2212
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,1,12,12,12,1978
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,2,12,12,12,1896
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,3,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,4,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,5,11,11,11,1738
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,6,8,8,8,1264
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,7,10,10,10,1580
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,8,8,8,8,1264
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,9,9,9,9,1422
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,10,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,11,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2017,12,13,13,13,2054
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2018,1,9,9,9,1422
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2018,2,9,9,9,1422
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2018,3,14,14,14,2212
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2018,4,12,12,12,1902
TJK,S7 Airlines,DYU,OVB,RUS,러시아,2018,5,4,4,4,632
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,6,30,30,30,4373
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,7,31,31,31,4478
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,8,32,32,32,4622
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,9,30,30,30,4654
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,10,31,31,31,6119
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,11,30,30,30,5919
TJK,S7 Airlines,LBD,DME,RUS,러시아,2016,12,31,31,31,6119
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,1,30,30,30,5334
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,2,28,28,28,5487
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,3,31,31,31,6110
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,4,30,30,30,5873
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,5,31,31,31,5904
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,6,22,22,22,3182
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,7,17,17,17,2448
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,8,23,23,23,3326
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,9,19,19,19,2736
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,10,23,23,23,3380
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,11,30,30,30,4320
TJK,S7 Airlines,LBD,DME,RUS,러시아,2017,12,31,31,31,4534
TJK,S7 Airlines,LBD,DME,RUS,러시아,2018,1,30,30,30,4374
TJK,S7 Airlines,LBD,DME,RUS,러시아,2018,2,28,28,28,4074
TJK,S7 Airlines,LBD,DME,RUS,러시아,2018,3,31,31,31,4562
TJK,S7 Airlines,LBD,DME,RUS,러시아,2018,4,30,30,30,4844
