도착 국가,출발 국가,항공사,출발 공항,도착 공항,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
RUS,TJK,Somon Air,TJU,VKO,2017,10,1,1,1,189
RUS,TJK,Somon Air,TJU,VKO,2017,11,12,12,12,2268
RUS,TJK,Somon Air,TJU,VKO,2017,12,13,13,13,2457
RUS,TJK,Somon Air,TJU,VKO,2018,1,14,14,14,2646
RUS,TJK,Somon Air,TJU,VKO,2018,2,12,12,12,2188
RUS,TJK,Somon Air,TJU,VKO,2018,3,17,17,17,3173
RUS,TJK,Somon Air,TJU,VKO,2018,4,26,26,26,3914
RUS,TJK,Somon Air,TJU,VKO,2018,5,15,15,15,2835
RUS,TJK,Tajik Air,DYU,DME,2016,6,30,30,30,5814
RUS,TJK,Tajik Air,DYU,DME,2016,7,31,31,31,5915
RUS,TJK,Tajik Air,DYU,DME,2016,8,28,28,28,5324
RUS,TJK,Tajik Air,DYU,DME,2016,9,27,27,27,5535
RUS,TJK,Tajik Air,DYU,DME,2016,10,28,28,28,5543
RUS,TJK,Tajik Air,DYU,DME,2016,11,30,30,30,5910
RUS,TJK,Tajik Air,DYU,DME,2016,12,11,11,11,2275
RUS,TJK,Tajik Air,DYU,DME,2017,1,15,15,15,3360
RUS,TJK,Tajik Air,DYU,DME,2017,2,27,27,27,6048
RUS,TJK,Tajik Air,DYU,DME,2017,3,9,9,9,2016
RUS,TJK,Tajik Air,DYU,DME,2017,4,13,13,13,2912
RUS,TJK,Tajik Air,DYU,DME,2017,5,2,2,2,448
RUS,TJK,Tajik Air,DYU,DME,2017,7,14,14,14,3136
RUS,TJK,Tajik Air,DYU,DME,2017,9,7,7,7,1493
RUS,TJK,Tajik Air,DYU,DME,2017,11,2,2,2,448
RUS,TJK,Tajik Air,DYU,DME,2017,12,4,4,4,896
RUS,TJK,Tajik Air,DYU,DME,2018,1,32,32,32,7168
RUS,TJK,Tajik Air,DYU,DME,2018,2,28,28,28,6272
RUS,TJK,Tajik Air,DYU,DME,2018,3,30,30,30,6720
RUS,TJK,Tajik Air,DYU,DME,2018,4,29,29,29,6346
RUS,TJK,Tajik Air,DYU,DME,2018,5,21,21,21,4704
RUS,TJK,Tajik Air,DYU,LED,2016,6,4,4,4,788
RUS,TJK,Tajik Air,DYU,LED,2016,7,4,4,4,788
RUS,TJK,Tajik Air,DYU,LED,2016,8,4,4,4,788
RUS,TJK,Tajik Air,DYU,LED,2016,9,4,4,4,815
RUS,TJK,Tajik Air,DYU,LED,2016,10,5,5,5,985
RUS,TJK,Tajik Air,DYU,LED,2016,11,5,5,5,985
RUS,TJK,Tajik Air,DYU,LED,2016,12,2,2,2,421
RUS,TJK,Tajik Air,DYU,LED,2017,3,2,2,2,448
RUS,TJK,Tajik Air,DYU,LED,2017,4,2,2,2,448
RUS,TJK,Tajik Air,DYU,LED,2017,5,1,1,1,224
RUS,TJK,Tajik Air,DYU,LED,2017,7,2,2,2,448
RUS,TJK,Tajik Air,DYU,LED,2017,9,1,1,1,224
RUS,TJK,Tajik Air,DYU,LED,2017,10,1,1,1,224
RUS,TJK,Tajik Air,DYU,LED,2017,11,1,1,1,224
RUS,TJK,Tajik Air,DYU,LED,2017,12,2,2,2,448
RUS,TJK,Tajik Air,DYU,LED,2018,1,4,4,4,896
RUS,TJK,Tajik Air,DYU,LED,2018,2,4,4,4,821
RUS,TJK,Tajik Air,DYU,LED,2018,3,7,7,7,1568
RUS,TJK,Tajik Air,DYU,LED,2018,4,4,4,4,896
RUS,TJK,Tajik Air,DYU,LED,2018,5,3,3,3,672
RUS,TJK,Tajik Air,DYU,OVB,2016,6,3,3,3,447
RUS,TJK,Tajik Air,DYU,OVB,2016,7,5,5,5,745
RUS,TJK,Tajik Air,DYU,OVB,2016,8,4,4,4,596
RUS,TJK,Tajik Air,DYU,OVB,2016,9,4,4,4,671
RUS,TJK,Tajik Air,DYU,OVB,2016,10,5,5,5,1120
RUS,TJK,Tajik Air,DYU,OVB,2016,11,8,8,8,1192
RUS,TJK,Tajik Air,DYU,OVB,2016,12,7,7,7,1043
RUS,TJK,Tajik Air,DYU,OVB,2017,1,5,5,5,895
RUS,TJK,Tajik Air,DYU,OVB,2017,2,4,4,4,896
RUS,TJK,Tajik Air,DYU,OVB,2017,3,3,3,3,672
RUS,TJK,Tajik Air,DYU,OVB,2017,4,2,2,2,448
RUS,TJK,Tajik Air,DYU,OVB,2017,5,3,3,3,522
RUS,TJK,Tajik Air,DYU,OVB,2017,6,5,5,5,745
RUS,TJK,Tajik Air,DYU,OVB,2017,7,4,4,4,671
RUS,TJK,Tajik Air,DYU,OVB,2017,8,2,2,2,373
RUS,TJK,Tajik Air,DYU,OVB,2017,9,2,2,2,448
RUS,TJK,Tajik Air,DYU,OVB,2017,10,2,2,2,448
RUS,TJK,Tajik Air,DYU,OVB,2017,11,3,3,3,672
RUS,TJK,Tajik Air,DYU,OVB,2017,12,3,3,3,672
RUS,TJK,Tajik Air,DYU,OVB,2018,1,4,4,4,596
RUS,TJK,Tajik Air,DYU,OVB,2018,2,4,4,4,596
RUS,TJK,Tajik Air,DYU,OVB,2018,3,5,5,5,895
RUS,TJK,Tajik Air,DYU,OVB,2018,4,4,4,4,821
RUS,TJK,Tajik Air,DYU,OVB,2018,5,4,4,4,821
RUS,TJK,Tajik Air,DYU,SGC,2016,11,2,2,2,298
RUS,TJK,Tajik Air,DYU,SGC,2016,12,2,2,2,346
RUS,TJK,Tajik Air,DYU,SGC,2017,12,2,2,2,373
RUS,TJK,Tajik Air,DYU,SGC,2018,1,1,1,1,149
RUS,TJK,Tajik Air,DYU,SGC,2018,2,2,2,2,298
RUS,TJK,Tajik Air,DYU,SGC,2018,3,2,2,2,298
RUS,TJK,Tajik Air,DYU,SGC,2018,4,3,3,3,447
RUS,TJK,Tajik Air,DYU,SGC,2018,5,1,1,1,149
RUS,TJK,Tajik Air,DYU,SVX,2016,6,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2016,7,5,5,5,745
RUS,TJK,Tajik Air,DYU,SVX,2016,8,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2016,9,5,5,5,970
RUS,TJK,Tajik Air,DYU,SVX,2016,10,4,4,4,896
RUS,TJK,Tajik Air,DYU,SVX,2016,11,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2016,12,5,5,5,745
RUS,TJK,Tajik Air,DYU,SVX,2017,1,4,4,4,746
RUS,TJK,Tajik Air,DYU,SVX,2017,2,3,3,3,672
RUS,TJK,Tajik Air,DYU,SVX,2017,4,3,3,3,637
RUS,TJK,Tajik Air,DYU,SVX,2017,5,4,4,4,671
RUS,TJK,Tajik Air,DYU,SVX,2017,6,5,5,5,745
RUS,TJK,Tajik Air,DYU,SVX,2017,7,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2017,8,4,4,4,671
RUS,TJK,Tajik Air,DYU,SVX,2017,9,5,5,5,745
RUS,TJK,Tajik Air,DYU,SVX,2017,10,2,2,2,448
RUS,TJK,Tajik Air,DYU,SVX,2017,11,2,2,2,448
RUS,TJK,Tajik Air,DYU,SVX,2017,12,5,5,5,895
RUS,TJK,Tajik Air,DYU,SVX,2018,1,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2018,2,2,2,2,298
RUS,TJK,Tajik Air,DYU,SVX,2018,3,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2018,4,4,4,4,596
RUS,TJK,Tajik Air,DYU,SVX,2018,5,2,2,2,373
RUS,TJK,Tajik Air,LBD,DME,2016,6,17,17,17,2533
RUS,TJK,Tajik Air,LBD,DME,2016,7,19,19,19,2831
RUS,TJK,Tajik Air,LBD,DME,2016,8,18,18,18,2682
RUS,TJK,Tajik Air,LBD,DME,2016,9,15,15,15,2433
RUS,TJK,Tajik Air,LBD,DME,2016,10,18,18,18,4032
RUS,TJK,Tajik Air,LBD,DME,2016,11,17,17,17,3808
RUS,TJK,Tajik Air,LBD,DME,2016,12,16,16,16,3584
RUS,TJK,Tajik Air,LBD,DME,2017,1,19,19,19,3581
RUS,TJK,Tajik Air,LBD,DME,2017,2,15,15,15,2235
RUS,TJK,Tajik Air,LBD,DME,2017,3,16,16,16,3209
RUS,TJK,Tajik Air,LBD,DME,2017,4,15,15,15,3290
RUS,TJK,Tajik Air,LBD,DME,2017,5,16,16,16,3509
RUS,TJK,Tajik Air,LBD,DME,2017,6,17,17,17,2533
RUS,TJK,Tajik Air,LBD,DME,2017,7,18,18,18,3357
RUS,TJK,Tajik Air,LBD,DME,2017,8,18,18,18,2907
RUS,TJK,Tajik Air,LBD,DME,2017,9,17,17,17,2608
RUS,TJK,Tajik Air,LBD,DME,2017,10,18,18,18,4032
RUS,TJK,Tajik Air,LBD,DME,2017,11,15,15,15,3360
RUS,TJK,Tajik Air,LBD,DME,2017,12,11,11,11,2389
RUS,TJK,Tajik Air,LBD,DME,2018,1,17,17,17,2533
RUS,TJK,Tajik Air,LBD,DME,2018,2,16,16,16,2459
RUS,TJK,Tajik Air,LBD,DME,2018,3,18,18,18,2682
RUS,TJK,Tajik Air,LBD,DME,2018,4,17,17,17,2533
RUS,TJK,Tajik Air,LBD,DME,2018,5,12,12,12,2013
RUS,TJK,Tajik Air,LBD,NJC,2016,11,2,2,2,373
RUS,TJK,Tajik Air,LBD,NJC,2016,12,2,2,2,298
RUS,TJK,Tajik Air,LBD,NJC,2017,2,2,2,2,298
RUS,TJK,Tajik Air,LBD,NJC,2017,3,1,1,1,224
RUS,TJK,Tajik Air,LBD,OVB,2016,6,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2016,7,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2016,8,5,5,5,745
RUS,TJK,Tajik Air,LBD,OVB,2016,9,2,2,2,298
RUS,TJK,Tajik Air,LBD,OVB,2016,10,4,4,4,896
RUS,TJK,Tajik Air,LBD,OVB,2016,11,5,5,5,1120
RUS,TJK,Tajik Air,LBD,OVB,2016,12,4,4,4,821
RUS,TJK,Tajik Air,LBD,OVB,2017,1,5,5,5,895
RUS,TJK,Tajik Air,LBD,OVB,2017,2,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2017,3,4,4,4,821
RUS,TJK,Tajik Air,LBD,OVB,2017,4,2,2,2,413
RUS,TJK,Tajik Air,LBD,OVB,2017,5,4,4,4,821
RUS,TJK,Tajik Air,LBD,OVB,2017,6,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2017,7,4,4,4,746
RUS,TJK,Tajik Air,LBD,OVB,2017,8,5,5,5,820
RUS,TJK,Tajik Air,LBD,OVB,2017,9,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2017,10,4,4,4,896
RUS,TJK,Tajik Air,LBD,OVB,2017,11,4,4,4,896
RUS,TJK,Tajik Air,LBD,OVB,2017,12,3,3,3,522
RUS,TJK,Tajik Air,LBD,OVB,2018,1,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2018,2,3,3,3,447
RUS,TJK,Tajik Air,LBD,OVB,2018,3,3,3,3,447
RUS,TJK,Tajik Air,LBD,OVB,2018,4,4,4,4,596
RUS,TJK,Tajik Air,LBD,OVB,2018,5,2,2,2,373
RUS,TJK,Tajik Air,LBD,SGC,2016,6,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2016,7,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2016,8,5,5,5,745
RUS,TJK,Tajik Air,LBD,SGC,2016,9,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2016,10,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2016,11,5,5,5,1120
RUS,TJK,Tajik Air,LBD,SGC,2016,12,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2017,1,4,4,4,746
RUS,TJK,Tajik Air,LBD,SGC,2017,2,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2017,3,5,5,5,1050
RUS,TJK,Tajik Air,LBD,SGC,2017,4,3,3,3,672
RUS,TJK,Tajik Air,LBD,SGC,2017,5,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2017,6,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2017,7,4,4,4,746
RUS,TJK,Tajik Air,LBD,SGC,2017,8,5,5,5,1120
RUS,TJK,Tajik Air,LBD,SGC,2017,9,4,4,4,896
RUS,TJK,Tajik Air,LBD,SGC,2017,10,4,4,4,896
RUS,TJK,Tajik Air,LBD,SGC,2017,11,5,5,5,1120
RUS,TJK,Tajik Air,LBD,SGC,2017,12,4,4,4,896
RUS,TJK,Tajik Air,LBD,SGC,2018,1,5,5,5,970
RUS,TJK,Tajik Air,LBD,SGC,2018,2,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2018,3,4,4,4,596
RUS,TJK,Tajik Air,LBD,SGC,2018,4,3,3,3,447
RUS,TJK,Tajik Air,LBD,SGC,2018,5,5,5,5,895
RUS,TJK,Ural Airlines,DYU,CEK,2016,6,5,5,5,780
RUS,TJK,Ural Airlines,DYU,CEK,2016,7,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2016,8,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2016,9,5,5,5,780
RUS,TJK,Ural Airlines,DYU,CEK,2016,10,9,9,9,1468
RUS,TJK,Ural Airlines,DYU,CEK,2016,11,8,8,8,1376
RUS,TJK,Ural Airlines,DYU,CEK,2016,12,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,CEK,2017,1,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2017,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2017,3,9,9,9,1388
RUS,TJK,Ural Airlines,DYU,CEK,2017,4,8,8,8,1440
RUS,TJK,Ural Airlines,DYU,CEK,2017,5,8,8,8,1232
RUS,TJK,Ural Airlines,DYU,CEK,2017,6,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2017,7,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2017,8,5,5,5,780
RUS,TJK,Ural Airlines,DYU,CEK,2017,9,4,4,4,624
RUS,TJK,Ural Airlines,DYU,CEK,2017,10,9,9,9,1536
RUS,TJK,Ural Airlines,DYU,CEK,2017,11,8,8,8,1232
RUS,TJK,Ural Airlines,DYU,CEK,2017,12,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,CEK,2018,1,8,8,8,1248
RUS,TJK,Ural Airlines,DYU,CEK,2018,2,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,CEK,2018,3,7,7,7,1076
RUS,TJK,Ural Airlines,DYU,CEK,2018,4,8,8,8,1250
RUS,TJK,Ural Airlines,DYU,CEK,2018,5,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,KJA,2017,2,3,3,3,468
RUS,TJK,Ural Airlines,DYU,KJA,2017,3,5,5,5,844
RUS,TJK,Ural Airlines,DYU,KJA,2017,4,4,4,4,688
RUS,TJK,Ural Airlines,DYU,KJA,2017,5,3,3,3,534
RUS,TJK,Ural Airlines,DYU,KJA,2017,10,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KJA,2017,11,5,5,5,844
RUS,TJK,Ural Airlines,DYU,KJA,2017,12,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KJA,2018,1,3,3,3,468
RUS,TJK,Ural Airlines,DYU,KJA,2018,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KJA,2018,3,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KJA,2018,4,3,3,3,452
RUS,TJK,Ural Airlines,DYU,KJA,2018,5,3,3,3,470
RUS,TJK,Ural Airlines,DYU,KRR,2016,6,4,4,4,622
RUS,TJK,Ural Airlines,DYU,KRR,2016,7,4,4,4,536
RUS,TJK,Ural Airlines,DYU,KRR,2016,8,5,5,5,692
RUS,TJK,Ural Airlines,DYU,KRR,2016,9,4,4,4,644
RUS,TJK,Ural Airlines,DYU,KRR,2016,10,8,8,8,1376
RUS,TJK,Ural Airlines,DYU,KRR,2016,11,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KRR,2016,12,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KRR,2017,1,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KRR,2017,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KRR,2017,3,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KRR,2017,4,9,9,9,1468
RUS,TJK,Ural Airlines,DYU,KRR,2017,5,7,7,7,1156
RUS,TJK,Ural Airlines,DYU,KRR,2017,6,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KRR,2017,7,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KRR,2017,8,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KRR,2017,9,4,4,4,626
RUS,TJK,Ural Airlines,DYU,KRR,2017,10,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,KRR,2017,11,4,4,4,608
RUS,TJK,Ural Airlines,DYU,KRR,2017,12,6,6,6,938
RUS,TJK,Ural Airlines,DYU,KRR,2018,1,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KRR,2018,2,4,4,4,626
RUS,TJK,Ural Airlines,DYU,KRR,2018,3,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KRR,2018,4,6,6,6,920
RUS,TJK,Ural Airlines,DYU,KRR,2018,5,4,4,4,610
RUS,TJK,Ural Airlines,DYU,KUF,2016,6,6,6,6,936
RUS,TJK,Ural Airlines,DYU,KUF,2016,7,10,10,10,1560
RUS,TJK,Ural Airlines,DYU,KUF,2016,8,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,KUF,2016,9,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,KUF,2016,10,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,KUF,2016,11,12,12,12,1872
RUS,TJK,Ural Airlines,DYU,KUF,2016,12,12,12,12,1872
RUS,TJK,Ural Airlines,DYU,KUF,2017,1,8,8,8,1232
RUS,TJK,Ural Airlines,DYU,KUF,2017,2,8,8,8,1248
RUS,TJK,Ural Airlines,DYU,KUF,2017,3,11,11,11,1716
RUS,TJK,Ural Airlines,DYU,KUF,2017,4,13,13,13,2028
RUS,TJK,Ural Airlines,DYU,KUF,2017,5,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,KUF,2017,6,5,5,5,780
RUS,TJK,Ural Airlines,DYU,KUF,2017,7,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,KUF,2017,8,9,9,9,1356
RUS,TJK,Ural Airlines,DYU,KUF,2017,9,8,8,8,1232
RUS,TJK,Ural Airlines,DYU,KUF,2017,10,13,13,13,2028
RUS,TJK,Ural Airlines,DYU,KUF,2017,11,13,13,13,2028
RUS,TJK,Ural Airlines,DYU,KUF,2017,12,11,11,11,1720
RUS,TJK,Ural Airlines,DYU,KUF,2018,1,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,KUF,2018,2,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,KUF,2018,3,12,12,12,1830
RUS,TJK,Ural Airlines,DYU,KUF,2018,4,10,10,10,1560
RUS,TJK,Ural Airlines,DYU,KUF,2018,5,7,7,7,1092
RUS,TJK,Ural Airlines,DYU,KZN,2016,10,5,5,5,844
RUS,TJK,Ural Airlines,DYU,KZN,2016,11,4,4,4,688
RUS,TJK,Ural Airlines,DYU,KZN,2016,12,5,5,5,950
RUS,TJK,Ural Airlines,DYU,KZN,2017,1,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KZN,2017,2,4,4,4,688
RUS,TJK,Ural Airlines,DYU,KZN,2017,3,5,5,5,844
RUS,TJK,Ural Airlines,DYU,KZN,2017,4,4,4,4,752
RUS,TJK,Ural Airlines,DYU,KZN,2017,5,3,3,3,468
RUS,TJK,Ural Airlines,DYU,KZN,2017,10,3,3,3,532
RUS,TJK,Ural Airlines,DYU,KZN,2017,11,5,5,5,908
RUS,TJK,Ural Airlines,DYU,KZN,2017,12,4,4,4,730
RUS,TJK,Ural Airlines,DYU,KZN,2018,1,5,5,5,972
RUS,TJK,Ural Airlines,DYU,KZN,2018,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,KZN,2018,3,3,3,3,596
RUS,TJK,Ural Airlines,DYU,KZN,2018,4,3,3,3,468
RUS,TJK,Ural Airlines,DYU,KZN,2018,5,3,3,3,468
RUS,TJK,Ural Airlines,DYU,LED,2016,6,5,5,5,1100
RUS,TJK,Ural Airlines,DYU,LED,2016,7,4,4,4,880
RUS,TJK,Ural Airlines,DYU,LED,2016,8,5,5,5,1100
RUS,TJK,Ural Airlines,DYU,LED,2016,9,4,4,4,880
RUS,TJK,Ural Airlines,DYU,LED,2016,10,8,8,8,1760
RUS,TJK,Ural Airlines,DYU,LED,2016,11,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2016,12,15,15,15,3300
RUS,TJK,Ural Airlines,DYU,LED,2017,1,14,14,14,3080
RUS,TJK,Ural Airlines,DYU,LED,2017,2,12,12,12,2576
RUS,TJK,Ural Airlines,DYU,LED,2017,3,12,12,12,2640
RUS,TJK,Ural Airlines,DYU,LED,2017,4,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2017,5,9,9,9,1980
RUS,TJK,Ural Airlines,DYU,LED,2017,6,4,4,4,880
RUS,TJK,Ural Airlines,DYU,LED,2017,7,5,5,5,1100
RUS,TJK,Ural Airlines,DYU,LED,2017,8,4,4,4,880
RUS,TJK,Ural Airlines,DYU,LED,2017,9,4,4,4,880
RUS,TJK,Ural Airlines,DYU,LED,2017,10,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2017,11,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2017,12,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2018,1,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2018,2,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2018,3,13,13,13,2860
RUS,TJK,Ural Airlines,DYU,LED,2018,4,10,10,10,2200
RUS,TJK,Ural Airlines,DYU,LED,2018,5,9,9,9,1980
RUS,TJK,Ural Airlines,DYU,PEE,2018,4,1,1,1,156
RUS,TJK,Ural Airlines,DYU,SVX,2016,6,17,17,17,2582
RUS,TJK,Ural Airlines,DYU,SVX,2016,7,15,15,15,2208
RUS,TJK,Ural Airlines,DYU,SVX,2016,8,18,18,18,2610
RUS,TJK,Ural Airlines,DYU,SVX,2016,9,17,17,17,2584
RUS,TJK,Ural Airlines,DYU,SVX,2016,10,18,18,18,3064
RUS,TJK,Ural Airlines,DYU,SVX,2016,11,22,22,22,4008
RUS,TJK,Ural Airlines,DYU,SVX,2016,12,22,22,22,3750
RUS,TJK,Ural Airlines,DYU,SVX,2017,1,22,22,22,3560
RUS,TJK,Ural Airlines,DYU,SVX,2017,2,20,20,20,3210
RUS,TJK,Ural Airlines,DYU,SVX,2017,3,23,23,23,3780
RUS,TJK,Ural Airlines,DYU,SVX,2017,4,20,20,20,3568
RUS,TJK,Ural Airlines,DYU,SVX,2017,5,21,21,21,3458
RUS,TJK,Ural Airlines,DYU,SVX,2017,6,14,14,14,2140
RUS,TJK,Ural Airlines,DYU,SVX,2017,7,17,17,17,2476
RUS,TJK,Ural Airlines,DYU,SVX,2017,8,18,18,18,2676
RUS,TJK,Ural Airlines,DYU,SVX,2017,9,17,17,17,2520
RUS,TJK,Ural Airlines,DYU,SVX,2017,10,23,23,23,3974
RUS,TJK,Ural Airlines,DYU,SVX,2017,11,20,20,20,3508
RUS,TJK,Ural Airlines,DYU,SVX,2017,12,23,23,23,4120
RUS,TJK,Ural Airlines,DYU,SVX,2018,1,21,21,21,3552
RUS,TJK,Ural Airlines,DYU,SVX,2018,2,19,19,19,3092
RUS,TJK,Ural Airlines,DYU,SVX,2018,3,20,20,20,3888
RUS,TJK,Ural Airlines,DYU,SVX,2018,4,19,19,19,3284
RUS,TJK,Ural Airlines,DYU,SVX,2018,5,21,21,21,3142
RUS,TJK,Ural Airlines,DYU,UFA,2016,10,4,4,4,752
RUS,TJK,Ural Airlines,DYU,UFA,2016,11,4,4,4,816
RUS,TJK,Ural Airlines,DYU,UFA,2016,12,5,5,5,1036
RUS,TJK,Ural Airlines,DYU,UFA,2017,1,4,4,4,624
RUS,TJK,Ural Airlines,DYU,UFA,2017,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,UFA,2017,3,5,5,5,780
RUS,TJK,Ural Airlines,DYU,UFA,2017,4,4,4,4,624
RUS,TJK,Ural Airlines,DYU,UFA,2017,5,3,3,3,534
RUS,TJK,Ural Airlines,DYU,UFA,2017,10,4,4,4,608
RUS,TJK,Ural Airlines,DYU,UFA,2017,11,4,4,4,736
RUS,TJK,Ural Airlines,DYU,UFA,2017,12,5,5,5,844
RUS,TJK,Ural Airlines,DYU,UFA,2018,1,3,3,3,468
RUS,TJK,Ural Airlines,DYU,UFA,2018,2,4,4,4,624
RUS,TJK,Ural Airlines,DYU,UFA,2018,3,4,4,4,688
RUS,TJK,Ural Airlines,DYU,UFA,2018,4,4,4,4,690
RUS,TJK,Ural Airlines,DYU,UFA,2018,5,3,3,3,596
RUS,TJK,Ural Airlines,DYU,ZIA,2016,11,3,3,3,660
RUS,TJK,Ural Airlines,DYU,ZIA,2016,12,9,9,9,1766
RUS,TJK,Ural Airlines,DYU,ZIA,2017,1,8,8,8,1504
RUS,TJK,Ural Airlines,DYU,ZIA,2017,2,8,8,8,1760
RUS,TJK,Ural Airlines,DYU,ZIA,2017,3,10,10,10,2200
RUS,TJK,Ural Airlines,DYU,ZIA,2017,4,8,8,8,1760
RUS,TJK,Ural Airlines,DYU,ZIA,2017,5,9,9,9,1532
RUS,TJK,Ural Airlines,DYU,ZIA,2017,7,8,8,8,1248
RUS,TJK,Ural Airlines,DYU,ZIA,2017,8,9,9,9,1404
RUS,TJK,Ural Airlines,DYU,ZIA,2017,9,8,8,8,1232
RUS,TJK,Ural Airlines,DYU,ZIA,2017,10,11,11,11,2420
RUS,TJK,Ural Airlines,DYU,ZIA,2017,11,22,22,22,4840
RUS,TJK,Ural Airlines,DYU,ZIA,2017,12,21,21,21,4620
RUS,TJK,Ural Airlines,DYU,ZIA,2018,1,22,22,22,4840
RUS,TJK,Ural Airlines,DYU,ZIA,2018,2,20,20,20,4400
RUS,TJK,Ural Airlines,DYU,ZIA,2018,3,19,19,19,4180
RUS,TJK,Ural Airlines,DYU,ZIA,2018,4,21,21,21,4620
RUS,TJK,Ural Airlines,DYU,ZIA,2018,5,21,21,21,4620
RUS,TJK,Ural Airlines,LBD,CEK,2018,3,1,1,1,156
RUS,TJK,Ural Airlines,LBD,KJA,2016,6,4,4,4,558
RUS,TJK,Ural Airlines,LBD,KJA,2016,7,4,4,4,536
RUS,TJK,Ural Airlines,LBD,KJA,2016,8,5,5,5,670
RUS,TJK,Ural Airlines,LBD,KJA,2016,9,4,4,4,558
RUS,TJK,Ural Airlines,LBD,KJA,2016,10,5,5,5,972
RUS,TJK,Ural Airlines,LBD,KJA,2016,11,7,7,7,1092
RUS,TJK,Ural Airlines,LBD,KJA,2016,12,7,7,7,1070
RUS,TJK,Ural Airlines,LBD,KJA,2017,1,5,5,5,844
RUS,TJK,Ural Airlines,LBD,KJA,2017,2,5,5,5,758
RUS,TJK,Ural Airlines,LBD,KJA,2017,3,9,9,9,1404
RUS,TJK,Ural Airlines,LBD,KJA,2017,4,8,8,8,1248
RUS,TJK,Ural Airlines,LBD,KJA,2017,5,8,8,8,1248
RUS,TJK,Ural Airlines,LBD,KJA,2017,6,4,4,4,580
RUS,TJK,Ural Airlines,LBD,KJA,2017,7,5,5,5,670
RUS,TJK,Ural Airlines,LBD,KJA,2017,8,4,4,4,536
